Location,Date,Round,player,opponent,player_rank,opponent_rank,player_hand,player_ht,player_nationality,player_age,opponent_hand,opponent_ht,opponent_nationality,opponent_age,win
London,07/04/2017,Round of 128,Travaglia S.,Rublev A.,155.0,95.0,R,185.0,ITA,27.0,R,188.0,RUS,21.1,0
London,07/04/2017,Round of 128,Brands D.,Monfils G.,215.0,14.0,R,196.0,GER,31.5,R,193.0,FRA,32.3,0
London,07/04/2017,Round of 128,Bagnis F.,Albot R.,107.0,108.0,L,183.0,ARG,28.9,R,175.0,MDA,29.1,0
London,07/04/2017,Round of 128,Jarry N.,Simon G.,182.0,36.0,R,198.0,CHI,23.2,R,183.0,FRA,34.0,0
London,07/04/2017,Round of 128,Klizan M.,Djokovic N.,47.0,4.0,L,190.0,SVK,29.4,R,188.0,SRB,31.6,0
London,07/04/2017,Round of 128,Klein B.,Sugita Y.,232.0,44.0,R,188.0,GBR,35.0,R,173.0,JPN,31.0,0
London,07/04/2017,Round of 128,Donskoy E.,Zverev A.,98.0,12.0,R,185.0,RUS,28.6,R,198.0,GER,21.7,0
London,07/04/2017,Round of 128,Ward J.,Baghdatis M.,1085.0,65.0,R,190.0,GBR,32.3,R,183.0,CYP,33.6,0
London,07/04/2017,Round of 128,Garin C.,Sock J.,220.0,18.0,R,185.0,CHI,22.6,R,185.0,USA,26.9,0
London,07/04/2017,Round of 128,Tsitsipas S.,Lajovic D.,192.0,79.0,R,193.0,GRE,20.4,R,180.0,SRB,28.5,0
London,07/04/2017,Round of 128,Coric B.,Harrison R.,45.0,41.0,R,188.0,CRO,22.1,R,183.0,USA,26.6,0
London,07/04/2017,Round of 128,Chardy J.,Berdych T.,71.0,15.0,R,188.0,FRA,31.8,R,196.0,CZE,33.2,0
London,07/04/2017,Round of 128,Bellucci T.,Ofner S.,55.0,216.0,L,188.0,BRA,37.0,R,191.0,AUT,23.2,0
London,07/04/2017,Round of 128,Haase R.,Tiafoe F.,38.0,64.0,R,190.0,NED,31.7,R,188.0,USA,20.9,0
London,07/04/2017,Round of 128,Pospisil V.,Thiem D.,73.0,8.0,R,193.0,CAN,29.0,R,185.0,AUT,25.3,0
London,07/04/2017,Round of 128,Schwartzman D.,Dimitrov G.,37.0,11.0,R,170.0,ARG,26.3,R,188.0,BUL,27.6,0
London,07/04/2017,Round of 128,Granollers M.,Sela D.,112.0,90.0,R,190.0,ESP,32.7,R,175.0,ISR,39.0,0
London,07/04/2017,Round of 128,Fritz T.,Isner J.,128.0,21.0,R,193.0,USA,21.1,R,206.0,USA,33.7,0
London,07/04/2017,Round of 128,Lopez F.,Mannarino A.,25.0,51.0,L,188.0,ESP,37.3,L,183.0,FRA,30.6,0
London,07/04/2017,Round of 128,Tipsarevic J.,Donaldson J.,63.0,67.0,R,180.0,SRB,34.5,R,188.0,USA,22.3,0
London,07/05/2017,Round of 128,Zeballos H.,Lorenzi P.,52.0,33.0,L,188.0,ARG,39.0,R,183.0,ITA,37.1,0
London,07/05/2017,Round of 64,Rosol L.,Muller G.,214.0,26.0,R,196.0,CZE,33.8,L,193.0,LUX,41.0,0
London,07/05/2017,Round of 64,Stakhovsky S.,Nishikori K.,122.0,9.0,R,193.0,UKR,32.9,R,178.0,JPN,29.0,0
London,07/05/2017,Round of 64,Basilashvili N.,Querrey S.,54.0,28.0,R,185.0,GEO,26.8,R,198.0,USA,31.2,0
London,07/05/2017,Round of 64,Dzumhur D.,Bedene A.,83.0,58.0,R,172.0,BIH,26.6,R,181.0,SLO,29.5,0
London,07/05/2017,Round of 64,Medvedev D.,Bemelmans R.,49.0,124.0,R,198.0,RUS,22.8,L,183.0,BEL,32.1,0
London,07/05/2017,Round of 64,Monteiro T.,Khachanov K.,100.0,34.0,L,183.0,BRA,24.5,R,198.0,RUS,22.6,0
London,07/05/2017,Round of 64,Mayer F.,Cilic M.,114.0,6.0,R,191.0,GER,41.0,R,198.0,CRO,30.2,0
London,07/05/2017,Round of 64,Albot R.,Johnson S.,108.0,31.0,R,175.0,MDA,29.1,R,188.0,USA,29.1,0
London,07/05/2017,Round of 64,Vesely J.,Fognini F.,48.0,29.0,L,198.0,CZE,25.4,R,178.0,ITA,31.6,0
London,07/05/2017,Round of 64,Pouille L.,Janowicz J.,16.0,141.0,R,185.0,FRA,24.8,R,203.0,POL,29.3,0
London,07/05/2017,Round of 64,Seppi A.,Anderson K.,87.0,42.0,R,190.0,ITA,34.8,R,203.0,RSA,32.6,0
London,07/05/2017,Round of 64,Brown D.,Murray A.,97.0,1.0,R,196.0,GER,34.5,R,190.0,GBR,31.6,0
London,07/05/2017,Round of 64,Young D.,Nadal R.,43.0,2.0,L,183.0,USA,29.6,L,185.0,ESP,32.6,0
London,07/06/2017,Round of 64,Darcis S.,Ferrer D.,61.0,39.0,R,178.0,BEL,34.8,R,175.0,ESP,36.7,0
London,07/06/2017,Round of 64,Baghdatis M.,Dimitrov G.,65.0,11.0,R,183.0,CYP,33.6,R,188.0,BUL,27.6,0
London,07/06/2017,Round of 64,Isner J.,Sela D.,21.0,90.0,R,206.0,USA,33.7,R,175.0,ISR,39.0,0
London,07/06/2017,Round of 64,Kukushkin M.,Zverev M.,118.0,30.0,R,183.0,KAZ,31.0,L,190.0,GER,31.5,0
London,07/06/2017,Round of 64,Edmund K.,Monfils G.,50.0,14.0,R,188.0,GBR,23.9,R,193.0,FRA,32.3,0
London,07/06/2017,Round of 64,Pavlasek A.,Djokovic N.,136.0,4.0,R,185.0,CZE,30.0,R,188.0,SRB,31.6,0
London,07/06/2017,Round of 64,Sugita Y.,Mannarino A.,44.0,51.0,R,173.0,JPN,30.7,L,183.0,FRA,30.6,0
London,07/06/2017,Round of 64,Simon G.,Thiem D.,36.0,8.0,R,183.0,FRA,34.0,R,185.0,AUT,25.3,0
London,07/06/2017,Round of 64,Harrison R.,Berdych T.,41.0,15.0,R,183.0,USA,26.6,R,196.0,CZE,33.2,0
London,07/06/2017,Round of 64,Youzhny M.,Raonic M.,82.0,7.0,R,183.0,RUS,42.0,R,196.0,CAN,28.0,0
London,07/06/2017,Round of 64,Rublev A.,Ramos-Vinolas A.,95.0,22.0,R,188.0,RUS,21.1,L,188.0,ESP,36.0,0
London,07/06/2017,Round of 64,Lorenzi P.,Donaldson J.,33.0,67.0,R,183.0,ITA,37.0,R,188.0,USA,22.3,0
London,07/06/2017,Round of 64,Tiafoe F.,Zverev A.,64.0,12.0,R,188.0,USA,20.9,R,198.0,GER,21.7,0
London,07/06/2017,Round of 64,Lajovic D.,Federer R.,79.0,5.0,R,180.0,SRB,28.5,R,185.0,SUI,37.4,0
London,07/06/2017,Round of 64,Sock J.,Ofner S.,18.0,216.0,R,185.0,USA,26.3,R,191.0,AUT,23.2,0
London,07/07/2017,Round of 32,Bedene A.,Muller G.,58.0,26.0,R,181.0,SLO,29.4,L,193.0,LUX,41.0,0
London,07/07/2017,Round of 32,Johnson S.,Cilic M.,31.0,6.0,R,188.0,USA,29.0,R,198.0,CRO,30.2,0
London,07/07/2017,Round of 32,Janowicz J.,Paire B.,141.0,46.0,R,203.0,POL,34.0,R,196.0,FRA,29.6,0
London,07/07/2017,Round of 32,Khachanov K.,Nadal R.,34.0,2.0,R,198.0,RUS,22.6,L,185.0,ESP,32.6,0
London,07/07/2017,Round of 32,Fognini F.,Murray A.,29.0,1.0,R,178.0,ITA,31.6,R,190.0,GBR,31.6,0
London,07/07/2017,Round of 32,Bemelmans R.,Anderson K.,124.0,42.0,L,183.0,BEL,31.0,R,203.0,RSA,32.6,0
London,07/08/2017,Round of 32,Sela D.,Dimitrov G.,90.0,11.0,R,175.0,ISR,34.4,R,188.0,BUL,27.6,0
London,07/08/2017,Round of 32,Monfils G.,Mannarino A.,14.0,51.0,R,193.0,FRA,32.3,L,183.0,FRA,30.6,0
London,07/08/2017,Round of 32,Ramos-Vinolas A.,Raonic M.,22.0,7.0,L,188.0,ESP,36.0,R,196.0,CAN,28.0,0
London,07/08/2017,Round of 32,Ferrer D.,Berdych T.,39.0,15.0,R,175.0,ESP,36.7,R,196.0,CZE,33.2,0
London,07/08/2017,Round of 32,Gulbis E.,Djokovic N.,589.0,4.0,R,190.0,LAT,30.3,R,188.0,SRB,31.6,0
London,07/08/2017,Round of 32,Ofner S.,Zverev A.,216.0,12.0,R,191.0,AUT,23.2,R,198.0,GER,21.7,0
London,07/08/2017,Round of 32,Donaldson J.,Thiem D.,67.0,8.0,R,188.0,USA,22.3,R,185.0,AUT,25.3,0
London,07/08/2017,Round of 32,Zverev M.,Federer R.,30.0,5.0,L,190.0,GER,31.3,R,185.0,SUI,37.4,0
London,07/10/2017,Round of 16,Anderson K.,Querrey S.,42.0,28.0,R,203.0,RSA,32.6,R,198.0,USA,31.2,0
London,07/10/2017,Round of 16,Paire B.,Murray A.,46.0,1.0,R,196.0,FRA,29.6,R,190.0,GBR,31.6,0
London,07/10/2017,Round of 16,Thiem D.,Berdych T.,8.0,15.0,R,185.0,AUT,25.3,R,196.0,CZE,33.2,0
London,07/10/2017,Round of 16,Nadal R.,Muller G.,2.0,26.0,L,185.0,ESP,32.6,L,193.0,LUX,41.0,0
London,07/10/2017,Round of 16,Zverev A.,Raonic M.,12.0,7.0,R,198.0,GER,21.7,R,196.0,CAN,28.0,0
London,07/10/2017,Round of 16,Dimitrov G.,Federer R.,11.0,5.0,R,188.0,BUL,27.6,R,185.0,SUI,37.4,0
London,07/11/2017,Round of 16,Mannarino A.,Djokovic N.,51.0,4.0,L,183.0,FRA,30.5,R,188.0,SRB,31.6,0
London,07/12/2017,Quarterfinals,Muller G.,Cilic M.,26.0,6.0,L,193.0,LUX,41.0,R,198.0,CRO,30.2,0
London,07/12/2017,Quarterfinals,Murray A.,Querrey S.,1.0,28.0,R,190.0,GBR,31.6,R,198.0,USA,31.2,0
London,07/12/2017,Quarterfinals,Raonic M.,Federer R.,7.0,5.0,R,196.0,CAN,28.0,R,185.0,SUI,37.4,0
London,07/12/2017,Quarterfinals,Djokovic N.,Berdych T.,4.0,15.0,R,188.0,SRB,31.6,R,196.0,CZE,33.2,0
London,07/14/2017,Semifinals,Querrey S.,Cilic M.,28.0,6.0,R,198.0,USA,31.2,R,198.0,CRO,30.2,0
London,07/14/2017,Semifinals,Berdych T.,Federer R.,15.0,5.0,R,196.0,CZE,33.2,R,185.0,SUI,37.4,0
London,07/16/2017,The Final,Cilic M.,Federer R.,6.0,5.0,R,198.0,CRO,30.2,R,185.0,SUI,37.4,0
Bastad,07/17/2017,Round of 128,Ymer M.,Laaksonen H.,337.0,100.0,R,183.0,SWE,20.5,R,185.0,SUI,26.7,0
Bastad,07/18/2017,Round of 128,Haas T.,Bagnis F.,243.0,113.0,R,188.0,GER,46.0,L,183.0,ARG,29.3,0
Bastad,07/18/2017,Round of 128,Lajovic D.,Monteiro T.,61.0,103.0,R,180.0,SRB,28.5,L,183.0,BRA,24.7,0
Bastad,07/18/2017,Round of 128,Bellucci T.,Brown D.,65.0,93.0,L,188.0,BRA,37.0,R,196.0,GER,34.5,0
Bastad,07/18/2017,Round of 128,Marterer M.,Schwartzman D.,117.0,38.0,L,191.0,GER,23.5,R,170.0,ARG,26.3,0
Bastad,07/18/2017,Round of 128,Delbonis F.,Ferrer D.,84.0,46.0,L,190.0,ARG,28.2,R,175.0,ESP,36.7,0
Bastad,07/18/2017,Round of 128,Basilashvili N.,Zeballos H.,51.0,56.0,R,185.0,GEO,26.8,L,188.0,ARG,39.0,0
Bastad,07/18/2017,Round of 128,Ymer E.,Verdasco F.,237.0,39.0,R,183.0,SWE,22.8,L,188.0,ESP,35.1,0
Bastad,07/19/2017,Round of 64,Olivo R.,Schwartzman D.,119.0,38.0,R,180.0,ARG,27.9,R,170.0,ARG,26.3,0
Bastad,07/19/2017,Round of 64,Cuevas P.,Laaksonen H.,29.0,100.0,R,180.0,URU,33.0,R,185.0,SUI,26.7,0
Bastad,07/19/2017,Round of 64,Brown D.,Ferrer D.,93.0,46.0,R,196.0,GER,34.5,R,175.0,ESP,36.7,0
Bastad,07/20/2017,Round of 64,Gulbis E.,Khachanov K.,348.0,33.0,R,190.0,LAT,30.3,R,198.0,RUS,22.6,0
Bastad,07/20/2017,Round of 64,Bagnis F.,Verdasco F.,113.0,39.0,L,183.0,ARG,28.9,L,188.0,ESP,35.1,0
Bastad,07/20/2017,Round of 64,Monteiro T.,Ramos-Vinolas A.,103.0,24.0,L,183.0,BRA,24.5,L,188.0,ESP,36.0,0
Bastad,07/21/2017,Quarterfinals,Ramos-Vinolas A.,Verdasco F.,24.0,39.0,L,188.0,ESP,36.0,L,188.0,ESP,35.1,0
Bastad,07/21/2017,Quarterfinals,Laaksonen H.,Ferrer D.,100.0,46.0,R,185.0,SUI,26.7,R,175.0,ESP,36.7,0
Bastad,07/22/2017,Semifinals,Verdasco F.,Ferrer D.,39.0,46.0,L,188.0,ESP,35.1,R,175.0,ESP,36.7,0
Newport,07/17/2017,Round of 128,Chiudinelli M.,Novikov D.,211.0,203.0,R,185.0,SUI,43.0,R,193.0,USA,31.0,0
Newport,07/17/2017,Round of 128,Krueger M.,Kudla D.,186.0,178.0,R,188.0,USA,25.0,R,180.0,USA,26.3,0
Newport,07/17/2017,Round of 128,Fritz T.,Kamke T.,120.0,185.0,R,193.0,USA,21.1,R,178.0,GER,38.0,0
Newport,07/17/2017,Round of 128,Kozlov S.,Menendez-Maceiras A.,129.0,140.0,R,183.0,USA,22.0,R,183.0,ESP,39.0,0
Newport,07/17/2017,Round of 128,Marchenko I.,Fratangelo B.,112.0,142.0,R,185.0,UKR,32.0,R,183.0,USA,25.6,0
Newport,07/18/2017,Round of 128,Krajicek A.,Groth S.,274.0,201.0,L,188.0,USA,34.0,R,193.0,AUS,37.0,0
Newport,07/18/2017,Round of 128,Mmoh M.,Santillan A.,173.0,171.0,R,188.0,USA,20.9,R,180.0,AUS,27.0,0
Newport,07/18/2017,Round of 128,Opelka R.,Lacko L.,126.0,127.0,R,211.0,USA,21.3,R,185.0,SVK,31.2,0
Newport,07/18/2017,Round of 128,Sandgren T.,Dancevic F.,101.0,422.0,R,188.0,USA,27.4,R,185.0,CAN,40.0,0
Newport,07/18/2017,Round of 128,Ram R.,Ebden M.,235.0,249.0,R,193.0,USA,40.0,R,188.0,AUS,31.1,0
Newport,07/19/2017,Round of 64,Kravchuk K.,Gojowczyk P.,122.0,131.0,R,191.0,RUS,39.0,R,185.0,GER,29.4,0
Newport,07/19/2017,Round of 64,Kudla D.,Karlovic I.,178.0,25.0,R,180.0,USA,26.3,R,208.0,CRO,39.8,0
Newport,07/19/2017,Round of 64,Mannarino A.,Kamke T.,41.0,185.0,L,183.0,FRA,30.5,R,178.0,GER,38.0,0
Newport,07/19/2017,Round of 64,Groth S.,Isner J.,201.0,21.0,R,193.0,AUS,37.0,R,206.0,USA,33.7,0
Newport,07/19/2017,Round of 64,Lacko L.,Ebden M.,127.0,249.0,R,185.0,SVK,31.2,R,188.0,AUS,31.1,0
Newport,07/19/2017,Round of 64,Santillan A.,Fratangelo B.,171.0,142.0,R,180.0,AUS,27.0,R,183.0,USA,25.6,0
Newport,07/19/2017,Round of 64,Dancevic F.,Novikov D.,422.0,203.0,R,185.0,CAN,40.0,R,193.0,USA,31.0,0
Newport,07/20/2017,Quarterfinals,Kamke T.,Ebden M.,185.0,249.0,R,180.0,GER,33.2,R,188.0,AUS,31.1,0
Newport,07/20/2017,Quarterfinals,Karlovic I.,Gojowczyk P.,25.0,131.0,R,208.0,CRO,39.8,R,185.0,GER,29.4,0
Newport,07/21/2017,Quarterfinals,Novikov D.,Isner J.,203.0,21.0,R,193.0,USA,31.0,R,206.0,USA,33.7,0
Newport,07/22/2017,Semifinals,Gojowczyk P.,Ebden M.,131.0,249.0,R,185.0,GER,29.4,R,188.0,AUS,31.1,0
Newport,07/22/2017,Semifinals,Fratangelo B.,Isner J.,142.0,21.0,R,183.0,USA,25.4,R,206.0,USA,33.7,0
Newport,07/23/2017,The Final,Ebden M.,Isner J.,249.0,21.0,R,188.0,AUS,31.1,R,206.0,USA,33.7,0
Umag,07/17/2017,Round of 128,Simon G.,Cecchinato M.,36.0,105.0,R,183.0,FRA,34.0,R,185.0,ITA,26.2,0
Umag,07/17/2017,Round of 128,Copil M.,Dodig I.,85.0,412.0,R,193.0,ROU,28.2,R,183.0,CRO,39.0,0
Umag,07/18/2017,Round of 128,Istomin D.,Martin A.,82.0,149.0,R,188.0,UZB,32.3,R,180.0,SVK,29.9,0
Umag,07/18/2017,Round of 128,Polmans M.,Giannessi A.,207.0,104.0,R,188.0,AUS,21.7,L,183.0,ITA,28.6,0
Umag,07/18/2017,Round of 128,Gombos N.,Vesely J.,87.0,57.0,R,193.0,SVK,28.9,L,198.0,CZE,25.4,0
Umag,07/18/2017,Round of 128,Dzumhur D.,Balazs A.,79.0,174.0,R,172.0,BIH,26.6,R,180.0,HUN,30.5,0
Umag,07/18/2017,Round of 128,Zekic M.,Albot R.,350.0,138.0,R,185.0,SRB,36.0,R,175.0,MDA,29.1,0
Umag,07/18/2017,Round of 128,Berlocq C.,Rublev A.,78.0,74.0,R,183.0,ARG,36.0,R,188.0,RUS,21.1,0
Umag,07/18/2017,Round of 128,Youzhny M.,Kicker N.,76.0,95.0,R,183.0,RUS,42.0,R,178.0,ARG,32.0,0
Umag,07/18/2017,Round of 128,Sousa J.,Bedene A.,63.0,48.0,R,185.0,POR,29.7,R,181.0,SLO,29.5,0
Umag,07/19/2017,Round of 64,Albot R.,Vesely J.,138.0,57.0,R,175.0,MDA,29.1,L,198.0,CZE,25.4,0
Umag,07/19/2017,Round of 64,Cecchinato M.,Dodig I.,105.0,412.0,R,185.0,ITA,26.2,R,183.0,CRO,39.0,0
Umag,07/19/2017,Round of 64,Balazs A.,Goffin D.,174.0,14.0,R,180.0,HUN,30.5,R,180.0,BEL,28.1,0
Umag,07/19/2017,Round of 64,Bedene A.,Lorenzi P.,48.0,34.0,R,181.0,SLO,29.4,R,183.0,ITA,37.1,0
Umag,07/20/2017,Round of 64,Kicker N.,Fognini F.,95.0,27.0,R,178.0,ARG,32.0,R,178.0,ITA,31.6,0
Umag,07/20/2017,Round of 64,Martin A.,Rublev A.,149.0,74.0,R,180.0,SVK,29.3,R,188.0,RUS,21.1,0
Umag,07/21/2017,Quarterfinals,Goffin D.,Dodig I.,14.0,412.0,R,180.0,BEL,28.0,R,183.0,CRO,39.0,0
Umag,07/21/2017,Quarterfinals,Fognini F.,Rublev A.,27.0,74.0,R,178.0,ITA,31.6,R,188.0,RUS,21.1,0
Umag,07/21/2017,Quarterfinals,Vesely J.,Lorenzi P.,57.0,34.0,L,198.0,CZE,25.4,R,183.0,ITA,37.1,0
Umag,07/22/2017,Semifinals,Dodig I.,Rublev A.,412.0,74.0,R,183.0,CRO,39.0,R,188.0,RUS,21.1,0
Umag,07/22/2017,Semifinals,Giannessi A.,Lorenzi P.,104.0,34.0,L,183.0,ITA,28.6,R,183.0,ITA,37.1,0
Umag,07/23/2017,The Final,Lorenzi P.,Rublev A.,34.0,74.0,R,183.0,ITA,37.0,R,188.0,RUS,21.1,0
Atlanta,07/24/2017,Round of 128,Fabbiano T.,Lacko L.,89.0,129.0,R,173.0,ITA,29.6,R,185.0,SVK,31.2,0
Atlanta,07/24/2017,Round of 128,Chung H.,Paul T.,53.0,291.0,R,188.0,KOR,22.6,R,185.0,USA,22.1,0
Atlanta,07/25/2017,Round of 128,Escobedo E.,Donaldson J.,69.0,59.0,R,185.0,MEX,23.1,R,188.0,USA,22.3,0
Atlanta,07/25/2017,Round of 128,Kozlov S.,Halys Q.,133.0,134.0,R,183.0,USA,22.0,R,191.0,FRA,28.0,0
Atlanta,07/25/2017,Round of 128,Baghdatis M.,Edmund K.,75.0,45.0,R,183.0,CYP,33.6,R,188.0,GBR,24.1,0
Atlanta,07/25/2017,Round of 128,Opelka R.,Jaziri M.,128.0,72.0,R,211.0,USA,21.3,R,185.0,TUN,34.9,0
Atlanta,07/25/2017,Round of 128,Smyczek T.,Young D.,194.0,51.0,R,175.0,USA,31.1,L,183.0,USA,35.0,0
Atlanta,07/25/2017,Round of 128,Fratangelo B.,Pospisil V.,117.0,68.0,R,183.0,USA,25.4,R,193.0,CAN,29.1,0
Atlanta,07/25/2017,Round of 128,Tiafoe F.,Millman J.,60.0,174.0,R,188.0,USA,20.9,R,183.0,AUS,29.5,0
Atlanta,07/25/2017,Round of 128,Fritz T.,Eubanks C.,125.0,461.0,R,193.0,USA,21.1,R,201.0,USA,22.7,0
Atlanta,07/25/2017,Round of 128,Pella G.,Gojowczyk P.,97.0,108.0,L,185.0,ARG,28.6,R,185.0,GER,29.4,0
Atlanta,07/26/2017,Round of 128,Kravchuk K.,Sela D.,124.0,74.0,R,191.0,RUS,39.0,R,175.0,ISR,39.0,0
Atlanta,07/26/2017,Round of 64,Jaziri M.,Paul T.,72.0,291.0,R,185.0,TUN,34.9,R,185.0,USA,22.1,0
Atlanta,07/26/2017,Round of 64,Halys Q.,Muller G.,134.0,22.0,R,191.0,FRA,22.5,L,193.0,LUX,41.0,0
Atlanta,07/26/2017,Round of 64,Young D.,Lacko L.,51.0,129.0,L,183.0,USA,29.6,R,185.0,SVK,31.2,0
Atlanta,07/26/2017,Round of 64,Pospisil V.,Isner J.,68.0,20.0,R,193.0,CAN,29.0,R,206.0,USA,33.7,0
Atlanta,07/27/2017,Round of 64,Gojowczyk P.,Edmund K.,108.0,45.0,R,185.0,GER,29.4,R,188.0,GBR,24.1,0
Atlanta,07/27/2017,Round of 64,Millman J.,Harrison R.,174.0,42.0,R,183.0,AUS,29.5,R,183.0,USA,26.6,0
Atlanta,07/28/2017,Round of 64,Donaldson J.,Eubanks C.,59.0,461.0,R,188.0,USA,22.3,R,201.0,USA,22.7,0
Atlanta,07/28/2017,Round of 64,Sela D.,Sock J.,74.0,19.0,R,175.0,ISR,34.4,R,185.0,USA,26.9,0
Atlanta,07/28/2017,Quarterfinals,Paul T.,Muller G.,291.0,22.0,R,185.0,USA,22.0,L,193.0,LUX,41.0,0
Atlanta,07/28/2017,Quarterfinals,Lacko L.,Isner J.,129.0,20.0,R,185.0,SVK,31.2,R,206.0,USA,33.7,0
Atlanta,07/28/2017,Quarterfinals,Eubanks C.,Harrison R.,461.0,42.0,R,201.0,USA,22.6,R,183.0,USA,26.6,0
Atlanta,07/29/2017,Quarterfinals,Sock J.,Edmund K.,19.0,45.0,R,185.0,USA,26.3,R,188.0,GBR,24.1,0
Atlanta,07/29/2017,Semifinals,Muller G.,Isner J.,22.0,20.0,L,193.0,LUX,41.0,R,206.0,USA,33.7,0
Atlanta,07/30/2017,Semifinals,Edmund K.,Harrison R.,45.0,42.0,R,188.0,GBR,23.9,R,183.0,USA,26.6,0
Atlanta,07/30/2017,The Final,Harrison R.,Isner J.,42.0,20.0,R,183.0,USA,26.6,R,206.0,USA,33.7,0
Gstaad,07/24/2017,Round of 128,Daniel T.,Gombos N.,92.0,87.0,R,191.0,JPN,25.9,R,193.0,SVK,28.9,0
Gstaad,07/24/2017,Round of 128,Bagnis F.,Hanfmann Y.,109.0,170.0,L,183.0,ARG,28.9,R,193.0,GER,28.7,0
Gstaad,07/24/2017,Round of 128,Giustino L.,Istomin D.,192.0,82.0,R,183.0,ITA,28.3,R,188.0,UZB,32.4,0
Gstaad,07/24/2017,Round of 128,Bellier A.,Sakharov G.,714.0,196.0,L,196.0,SUI,28.0,R,185.0,FRA,36.0,0
Gstaad,07/25/2017,Round of 128,Youzhny M.,Albot R.,85.0,132.0,R,183.0,RUS,42.0,R,175.0,MDA,29.1,0
Gstaad,07/25/2017,Round of 128,Giraldo S.,Sousa J.,99.0,61.0,R,188.0,COL,31.3,R,185.0,POR,29.7,0
Gstaad,07/25/2017,Round of 128,Lajovic D.,Brown D.,70.0,113.0,R,180.0,SRB,28.5,R,196.0,GER,34.5,0
Gstaad,07/25/2017,Round of 128,Olivo R.,Haase R.,120.0,50.0,R,180.0,ARG,27.9,R,190.0,NED,31.7,0
Gstaad,07/26/2017,Round of 128,Brands D.,Gulbis E.,205.0,313.0,R,196.0,GER,31.5,R,190.0,LAT,30.3,0
Gstaad,07/26/2017,Round of 128,Chiudinelli M.,Lorenzi P.,214.0,36.0,R,185.0,SUI,43.0,R,183.0,ITA,37.1,0
Gstaad,07/26/2017,Round of 128,Bellucci T.,Laaksonen H.,66.0,95.0,L,188.0,BRA,37.0,R,185.0,SUI,26.7,0
Gstaad,07/26/2017,Round of 64,Monteiro T.,Haase R.,114.0,50.0,L,183.0,BRA,24.5,R,190.0,NED,31.7,0
Gstaad,07/26/2017,Round of 64,Brown D.,Istomin D.,113.0,82.0,R,196.0,GER,34.5,R,188.0,UZB,32.4,0
Gstaad,07/26/2017,Round of 64,Albot R.,Goffin D.,132.0,13.0,R,175.0,MDA,29.1,R,180.0,BEL,28.1,0
Gstaad,07/27/2017,Round of 64,Lorenzi P.,Gulbis E.,36.0,313.0,R,183.0,ITA,37.0,R,190.0,LAT,30.3,0
Gstaad,07/27/2017,Round of 64,Gombos N.,Fognini F.,87.0,31.0,R,193.0,SVK,28.9,R,178.0,ITA,31.6,0
Gstaad,07/27/2017,Round of 64,Lopez F.,Hanfmann Y.,27.0,170.0,L,188.0,ESP,37.3,R,193.0,GER,28.7,0
Gstaad,07/27/2017,Round of 64,Laaksonen H.,Sousa J.,95.0,61.0,R,185.0,SUI,26.7,R,185.0,POR,29.7,0
Gstaad,07/28/2017,Quarterfinals,Goffin D.,Haase R.,13.0,50.0,R,180.0,BEL,28.0,R,190.0,NED,31.7,0
Gstaad,07/28/2017,Quarterfinals,Sousa J.,Hanfmann Y.,61.0,170.0,R,185.0,POR,29.7,R,193.0,GER,28.7,0
Gstaad,07/28/2017,Quarterfinals,Gulbis E.,Fognini F.,313.0,31.0,R,190.0,LAT,30.3,R,178.0,ITA,31.6,0
Gstaad,07/29/2017,Semifinals,Haase R.,Hanfmann Y.,50.0,170.0,R,190.0,NED,31.7,R,193.0,GER,28.7,0
Gstaad,07/30/2017,The Final,Hanfmann Y.,Fognini F.,170.0,31.0,R,193.0,GER,27.5,R,178.0,ITA,31.6,0
Hamburg,07/24/2017,Round of 128,Altmaier D.,Zeballos H.,218.0,57.0,R,191.0,GER,20.8,L,188.0,ARG,39.0,0
Hamburg,07/24/2017,Round of 128,Haider-Maurer A.,Schwartzman D.,836.0,38.0,R,191.0,AUT,37.0,R,170.0,ARG,26.3,0
Hamburg,07/24/2017,Round of 128,Cecchinato M.,Mayer F.,104.0,101.0,R,185.0,ITA,26.2,R,191.0,GER,41.0,0
Hamburg,07/24/2017,Round of 128,Tursunov D.,Paire B.,707.0,40.0,R,185.0,RUS,42.0,R,196.0,FRA,29.6,0
Hamburg,07/24/2017,Round of 128,Marterer M.,Simon G.,121.0,39.0,L,191.0,GER,23.5,R,183.0,FRA,34.0,0
Hamburg,07/25/2017,Round of 128,Molleker R.,Khachanov K.,923.0,32.0,R,185.0,GER,18.2,R,198.0,RUS,22.6,0
Hamburg,07/25/2017,Round of 128,Haas T.,Kicker N.,249.0,96.0,R,188.0,GER,46.0,R,178.0,ARG,32.0,0
Hamburg,07/25/2017,Round of 128,Berlocq C.,Delbonis F.,94.0,81.0,R,183.0,ARG,36.0,L,190.0,ARG,28.3,0
Hamburg,07/25/2017,Round of 128,Rublev A.,Kohlschreiber P.,49.0,58.0,R,188.0,RUS,21.1,R,178.0,GER,35.2,0
Hamburg,07/25/2017,Round of 128,Ramos-Vinolas A.,Mayer L.,24.0,138.0,L,188.0,ESP,36.0,R,188.0,ARG,31.6,0
Hamburg,07/26/2017,Round of 128,Hernandez-Fernandez J.,Bedene A.,250.0,46.0,R,183.0,DOM,34.0,R,181.0,SLO,29.5,0
