Round,player,opponent,player_hand,player_ht,player_age,opponent_hand,opponent_ht,opponent_age,win,player_rank,opponent_rank,is_player_home_country,is_opponent_home_country,year,month,day,dayofweek
Quarterfinals,Wawrinka S.,Federer R.,R,183.0,34.5,R,185.0,38.2,0,3.0,1.0,False,False,2019,10,21,0
Quarterfinals,Krajinovic F.,Tsitsipas S.,R,185.0,27.6,R,193.0,21.1,0,26.0,5.0,False,False,2019,10,21,0
Quarterfinals,Agut R.,Opelka R.,R,183.0,31.5,R,211.0,22.1,0,9.0,33.0,False,False,2019,10,21,0
Quarterfinals,Struff J.,Minaur A.,R,193.0,29.4,R,183.0,20.6,0,29.0,18.0,False,False,2019,10,21,0
Round of 16,Albot R.,Federer R.,R,175.0,29.9,R,185.0,38.2,0,39.0,1.0,False,False,2019,10,21,0
Round of 16,Tiafoe F.,Wawrinka S.,R,188.0,21.7,R,183.0,34.5,0,29.0,3.0,False,False,2019,10,21,0
Round of 16,Berankis R.,Tsitsipas S.,R,175.0,29.3,R,193.0,21.1,0,62.0,5.0,False,False,2019,10,21,0
Round of 16,Fognini F.,Krajinovic F.,R,178.0,32.4,R,185.0,27.6,0,9.0,26.0,False,False,2019,10,21,0
Round of 16,Goffin D.,Opelka R.,R,180.0,28.8,R,211.0,22.1,0,7.0,33.0,False,False,2019,10,21,0
Round of 16,Gasquet R.,Agut R.,R,185.0,33.3,R,183.0,31.5,0,18.0,9.0,False,False,2019,10,21,0
Round of 16,Laaksonen H.,Struff J.,R,185.0,27.5,R,193.0,29.4,0,93.0,29.0,False,False,2019,10,21,0
Round of 16,Fritz T.,Minaur A.,R,193.0,21.9,R,183.0,20.6,0,24.0,18.0,False,False,2019,10,21,0
Round of 32,Gojowczyk P.,Federer R.,R,185.0,30.2,R,185.0,38.2,0,43.0,1.0,False,False,2019,10,21,0
Round of 32,Lajovic D.,Albot R.,R,180.0,29.3,R,175.0,29.9,0,23.0,39.0,False,False,2019,10,21,0
Round of 32,Evans D.,Tiafoe F.,R,175.0,29.4,R,188.0,21.7,0,28.0,29.0,False,False,2019,10,21,0
Round of 32,Cuevas P.,Wawrinka S.,R,180.0,33.8,R,183.0,34.5,0,22.0,3.0,False,False,2019,10,21,0
Round of 32,Ramos A.,Tsitsipas S.,L,188.0,31.7,R,193.0,21.1,0,41.0,5.0,False,False,2019,10,21,0
Round of 32,Andujar P.,Berankis R.,R,180.0,33.7,R,175.0,29.3,0,51.0,62.0,False,False,2019,10,21,0
Round of 32,Djere L.,Krajinovic F.,R,188.0,24.3,R,185.0,27.6,0,27.0,26.0,False,False,2019,10,21,0
Round of 32,Popyrin A.,Fognini F.,R,196.0,20.2,R,178.0,32.4,0,87.0,9.0,False,False,2019,10,21,0
Round of 32,Cilic M.,Goffin D.,R,198.0,31.0,R,180.0,28.8,0,3.0,7.0,False,False,2019,10,21,0
Round of 32,Garin C.,Opelka R.,R,185.0,23.3,R,211.0,22.1,0,18.0,33.0,False,False,2019,10,21,0
Round of 32,Londero J.,Gasquet R.,R,180.0,26.1,R,185.0,33.3,0,50.0,18.0,False,False,2019,10,21,0
Round of 32,Copil M.,Agut R.,R,193.0,29.0,R,183.0,31.5,0,56.0,9.0,False,False,2019,10,21,0
Round of 32,Paire B.,Laaksonen H.,R,196.0,30.4,R,185.0,27.5,0,19.0,93.0,False,False,2019,10,21,0
Round of 32,Kecmanovic M.,Struff J.,R,183.0,20.1,R,193.0,29.4,0,39.0,29.0,False,False,2019,10,21,0
Round of 32,Dellien H.,Minaur A.,R,180.0,26.3,R,183.0,20.6,0,73.0,18.0,False,False,2019,10,21,0
Round of 32,Zverev A.,Fritz T.,R,198.0,22.5,R,193.0,21.9,0,3.0,24.0,False,False,2019,10,21,0
The Final,Schwartzman D.,Thiem D.,R,170.0,27.1,R,185.0,26.1,0,9.0,3.0,False,True,2019,10,21,0
Semifinals,Berrettini M.,Thiem D.,R,196.0,23.5,R,185.0,26.1,0,8.0,3.0,False,True,2019,10,21,0
Semifinals,Monfils G.,Schwartzman D.,R,193.0,33.1,R,170.0,27.1,0,6.0,9.0,False,False,2019,10,21,0
Quarterfinals,Busta P.,Thiem D.,R,188.0,28.2,R,185.0,26.1,0,15.0,3.0,False,True,2019,10,21,0
Quarterfinals,Rublev A.,Berrettini M.,R,188.0,22.0,R,196.0,23.5,0,8.0,8.0,False,False,2019,10,21,0
Quarterfinals,Bedene A.,Monfils G.,R,181.0,30.2,R,193.0,33.1,0,43.0,6.0,False,False,2019,10,21,0
Quarterfinals,Khachanov K.,Schwartzman D.,R,198.0,23.4,R,170.0,27.1,0,8.0,9.0,False,False,2019,10,21,0
Round of 16,Verdasco F.,Thiem D.,L,188.0,35.9,R,185.0,26.1,0,26.0,3.0,False,True,2019,10,21,0
Round of 16,Kukushkin M.,Busta P.,R,183.0,31.8,R,188.0,28.2,0,40.0,15.0,False,False,2019,10,21,0
Round of 16,Dimitrov G.,Berrettini M.,R,188.0,28.4,R,196.0,23.5,0,3.0,8.0,False,False,2019,10,21,0
Round of 16,Chung H.,Rublev A.,R,188.0,23.4,R,188.0,22.0,0,21.0,8.0,False,False,2019,10,21,0
Round of 16,Simon G.,Bedene A.,R,183.0,34.8,R,181.0,30.2,0,23.0,43.0,False,False,2019,10,21,0
Round of 16,Sinner J.,Monfils G.,R,188.0,18.1,R,193.0,33.1,0,43.0,6.0,False,False,2019,10,21,0
Round of 16,Querrey S.,Schwartzman D.,R,198.0,32.0,R,170.0,27.1,0,11.0,9.0,False,False,2019,10,21,0
Round of 16,Fucsovics M.,Khachanov K.,R,188.0,27.6,R,198.0,23.4,0,31.0,8.0,False,False,2019,10,21,0
Round of 32,Tsonga J.,Thiem D.,R,188.0,34.5,R,185.0,26.1,0,29.0,3.0,False,True,2019,10,21,0
Round of 32,Basilashvili N.,Verdasco F.,R,185.0,27.6,L,188.0,35.9,0,16.0,26.0,False,False,2019,10,21,0
Round of 32,Shapovalov D.,Busta P.,L,185.0,20.5,R,188.0,28.2,0,11.0,15.0,False,False,2019,10,21,0
Round of 32,Coric B.,Kukushkin M.,R,188.0,22.9,R,183.0,31.8,0,12.0,40.0,False,False,2019,10,21,0
Round of 32,Edmund K.,Berrettini M.,R,188.0,24.7,R,196.0,23.5,0,14.0,8.0,False,False,2019,10,21,0
Round of 32,Dzumhur D.,Dimitrov G.,R,172.0,27.4,R,188.0,28.4,0,23.0,3.0,False,False,2019,10,21,0
Round of 32,Raonic M.,Chung H.,R,196.0,28.8,R,188.0,23.4,0,3.0,21.0,False,False,2019,10,21,0
Round of 32,Bublik A.,Rublev A.,R,196.0,22.3,R,188.0,22.0,0,47.0,8.0,False,False,2019,10,21,0
Round of 32,Pella G.,Bedene A.,L,185.0,29.4,R,181.0,30.2,0,20.0,43.0,False,False,2019,10,21,0
Round of 32,Lopez F.,Simon G.,L,188.0,38.0,R,183.0,34.8,0,25.0,23.0,False,False,2019,10,21,0
Round of 32,Kohlschreiber P.,Sinner J.,R,178.0,36.0,R,188.0,18.1,0,22.0,43.0,False,False,2019,10,21,0
Round of 32,Novak D.,Monfils G.,R,183.0,26.1,R,193.0,33.1,0,85.0,6.0,True,False,2019,10,21,0
Round of 32,Herbert P.,Schwartzman D.,R,188.0,28.5,R,170.0,27.1,0,36.0,9.0,False,False,2019,10,21,0
Round of 32,Mannarino A.,Querrey S.,L,183.0,31.3,R,198.0,32.0,0,22.0,11.0,False,False,2019,10,21,0
Round of 32,Sonego L.,Fucsovics M.,R,191.0,24.4,R,188.0,27.6,0,32.0,31.0,False,False,2019,10,21,0
Round of 32,Hurkacz H.,Khachanov K.,R,196.0,22.6,R,198.0,23.4,0,29.0,8.0,False,False,2019,10,21,0
The Final,Shapovalov D.,Djokovic N.,L,185.0,20.5,R,188.0,32.4,0,11.0,1.0,False,False,2019,10,28,0
Semifinals,Dimitrov G.,Djokovic N.,R,188.0,28.4,R,188.0,32.4,0,3.0,1.0,False,False,2019,10,28,0
Semifinals,Nadal R.,Shapovalov D.,L,185.0,33.4,L,185.0,20.5,0,1.0,11.0,False,False,2019,10,28,0
Quarterfinals,Tsitsipas S.,Djokovic N.,R,193.0,21.2,R,188.0,32.4,0,5.0,1.0,False,False,2019,10,28,0
Quarterfinals,Garin C.,Dimitrov G.,R,185.0,23.4,R,188.0,28.4,0,18.0,3.0,False,False,2019,10,28,0
Quarterfinals,Monfils G.,Shapovalov D.,R,193.0,33.1,L,185.0,20.5,0,6.0,11.0,True,False,2019,10,28,0
Quarterfinals,Tsonga J.,Nadal R.,R,188.0,34.5,L,185.0,33.4,0,29.0,1.0,True,False,2019,10,28,0
Round of 16,Edmund K.,Djokovic N.,R,188.0,24.8,R,188.0,32.4,0,14.0,1.0,False,False,2019,10,28,0
Round of 16,Minaur A.,Tsitsipas S.,R,183.0,20.6,R,193.0,21.2,0,18.0,5.0,False,False,2019,10,28,0
Round of 16,Chardy J.,Garin C.,R,188.0,32.7,R,185.0,23.4,0,35.0,18.0,True,False,2019,10,28,0
Round of 16,Thiem D.,Dimitrov G.,R,185.0,26.1,R,188.0,28.4,0,3.0,3.0,False,False,2019,10,28,0
Round of 16,Zverev A.,Shapovalov D.,R,198.0,22.5,L,185.0,20.5,0,3.0,11.0,False,False,2019,10,28,0
Round of 16,Albot R.,Monfils G.,R,175.0,29.9,R,193.0,33.1,0,39.0,6.0,False,True,2019,10,28,0
Round of 16,Struff J.,Tsonga J.,R,193.0,29.5,R,188.0,34.5,0,29.0,29.0,False,True,2019,10,28,0
Round of 16,Wawrinka S.,Nadal R.,R,183.0,34.5,L,185.0,33.4,0,3.0,1.0,False,False,2019,10,28,0
Round of 32,Moutet C.,Djokovic N.,L,178.0,20.5,R,188.0,32.4,0,70.0,1.0,True,False,2019,10,28,0
Round of 32,Schwartzman D.,Edmund K.,R,170.0,27.1,R,188.0,24.8,0,9.0,14.0,False,False,2019,10,28,0
Round of 32,Agut R.,Minaur A.,R,183.0,31.5,R,183.0,20.6,0,9.0,18.0,False,False,2019,10,28,0
Round of 32,Fritz T.,Tsitsipas S.,R,193.0,21.9,R,193.0,21.2,0,24.0,5.0,False,False,2019,10,28,0
Round of 32,Medvedev D.,Chardy J.,R,198.0,23.7,R,188.0,32.7,0,4.0,35.0,False,True,2019,10,28,0
Round of 32,Isner J.,Garin C.,R,206.0,34.5,R,185.0,23.4,0,9.0,18.0,False,False,2019,10,28,0
Round of 32,Goffin D.,Dimitrov G.,R,180.0,28.8,R,188.0,28.4,0,7.0,3.0,False,False,2019,10,28,0
Round of 32,Raonic M.,Thiem D.,R,196.0,28.8,R,185.0,26.1,0,3.0,3.0,False,False,2019,10,28,0
Round of 32,Verdasco F.,Zverev A.,L,188.0,35.9,R,198.0,22.5,0,26.0,3.0,False,False,2019,10,28,0
Round of 32,Fognini F.,Shapovalov D.,R,178.0,32.4,L,185.0,20.5,0,9.0,11.0,False,False,2019,10,28,0
Round of 32,Paire B.,Monfils G.,R,196.0,30.4,R,193.0,33.1,0,19.0,6.0,True,True,2019,10,28,0
Round of 32,Seppi A.,Albot R.,R,190.0,35.6,R,175.0,29.9,0,35.0,39.0,False,False,2019,10,28,0
Round of 32,Khachanov K.,Struff J.,R,198.0,23.4,R,193.0,29.5,0,8.0,29.0,False,False,2019,10,28,0
Round of 32,Berrettini M.,Tsonga J.,R,196.0,23.5,R,188.0,34.5,0,8.0,29.0,False,True,2019,10,28,0
Round of 32,Cilic M.,Wawrinka S.,R,198.0,31.0,R,183.0,34.5,0,3.0,3.0,False,False,2019,10,28,0
Round of 32,Mannarino A.,Nadal R.,L,183.0,31.3,L,185.0,33.4,0,22.0,1.0,True,False,2019,10,28,0
Round of 64,Lajovic D.,Moutet C.,R,180.0,29.3,L,178.0,20.5,0,23.0,70.0,False,True,2019,10,28,0
Round of 64,Berankis R.,Edmund K.,R,175.0,29.3,R,188.0,24.8,0,62.0,14.0,False,False,2019,10,28,0
Round of 64,Djere L.,Minaur A.,R,188.0,24.4,R,183.0,20.6,0,27.0,18.0,False,False,2019,10,28,0
Round of 64,Tiafoe F.,Fritz T.,R,188.0,21.7,R,193.0,21.9,0,29.0,24.0,False,False,2019,10,28,0
Round of 64,Querrey S.,Chardy J.,R,198.0,32.0,R,188.0,32.7,0,11.0,35.0,False,True,2019,10,28,0
Round of 64,Cuevas P.,Garin C.,R,180.0,33.8,R,185.0,23.4,0,22.0,18.0,False,False,2019,10,28,0
Round of 64,Humbert U.,Dimitrov G.,L,188.0,21.3,R,188.0,28.4,0,34.0,3.0,True,False,2019,10,28,0
Round of 64,Norrie C.,Raonic M.,L,188.0,24.1,R,196.0,28.8,0,41.0,3.0,False,False,2019,10,28,0
Round of 64,Coric B.,Verdasco F.,R,188.0,22.9,L,188.0,35.9,0,12.0,26.0,False,False,2019,10,28,0
Round of 64,Simon G.,Shapovalov D.,R,183.0,34.8,L,185.0,20.5,0,23.0,11.0,True,False,2019,10,28,0
Round of 64,Dzumhur D.,Paire B.,R,172.0,27.4,R,196.0,30.4,0,23.0,19.0,False,True,2019,10,28,0
Round of 64,Basilashvili N.,Albot R.,R,185.0,27.6,R,175.0,29.9,0,16.0,39.0,False,False,2019,10,28,0
Round of 64,Nishioka Y.,Struff J.,L,170.0,24.0,R,193.0,29.5,0,48.0,29.0,False,False,2019,10,28,0
Round of 64,Rublev A.,Tsonga J.,R,188.0,22.0,R,188.0,34.5,0,8.0,29.0,False,True,2019,10,28,0
Round of 64,Hurkacz H.,Cilic M.,R,196.0,22.7,R,198.0,31.0,0,29.0,3.0,False,False,2019,10,28,0
Round of 64,Ruud C.,Mannarino A.,R,183.0,20.8,L,183.0,31.3,0,25.0,22.0,False,True,2019,10,28,0
The Final,Thiem D.,Tsitsipas S.,R,185.0,26.1,R,193.0,21.2,0,3.0,5.0,False,False,2019,11,11,0
Semifinals,Federer R.,Tsitsipas S.,R,185.0,38.2,R,193.0,21.2,0,1.0,5.0,False,False,2019,11,11,0
Semifinals,Zverev A.,Thiem D.,R,198.0,22.5,R,185.0,26.1,0,3.0,3.0,False,False,2019,11,11,0
Round Robin,Medvedev D.,Nadal R.,R,198.0,23.7,L,185.0,33.4,0,4.0,1.0,False,False,2019,11,11,0
Round Robin,Tsitsipas S.,Nadal R.,R,193.0,21.2,L,185.0,33.4,0,5.0,1.0,False,False,2019,11,11,0
Round Robin,Nadal R.,Zverev A.,L,185.0,33.4,R,198.0,22.5,0,1.0,3.0,False,False,2019,11,11,0
Round Robin,Medvedev D.,Tsitsipas S.,R,198.0,23.7,R,193.0,21.2,0,4.0,5.0,False,False,2019,11,11,0
Round Robin,Medvedev D.,Zverev A.,R,198.0,23.7,R,198.0,22.5,0,4.0,3.0,False,False,2019,11,11,0
Round Robin,Zverev A.,Tsitsipas S.,R,198.0,22.5,R,193.0,21.2,0,3.0,5.0,False,False,2019,11,11,0
Round Robin,Djokovic N.,Federer R.,R,188.0,32.4,R,185.0,38.2,0,1.0,1.0,False,False,2019,11,11,0
Round Robin,Djokovic N.,Thiem D.,R,188.0,32.4,R,185.0,26.1,0,1.0,3.0,False,False,2019,11,11,0
Round Robin,Berrettini M.,Djokovic N.,R,196.0,23.5,R,188.0,32.4,0,8.0,1.0,False,False,2019,11,11,0
Round Robin,Federer R.,Thiem D.,R,185.0,38.2,R,185.0,26.1,0,1.0,3.0,False,False,2019,11,11,0
Round Robin,Berrettini M.,Federer R.,R,196.0,23.5,R,185.0,38.2,0,8.0,1.0,False,False,2019,11,11,0
Round Robin,Thiem D.,Berrettini M.,R,185.0,26.1,R,196.0,23.5,0,3.0,8.0,False,False,2019,11,11,0
Round Robin,Uchiyama Y.,Tsonga J.,R,183.0,27.2,R,188.0,34.5,0,81.0,29.0,False,True,2019,11,19,1
Round Robin,Monfils G.,Nishioka Y.,R,193.0,33.2,L,170.0,24.1,0,6.0,48.0,True,False,2019,11,19,1
Round Robin,Tsonga J.,Krajinovic F.,R,188.0,34.5,R,185.0,27.7,0,29.0,26.0,True,False,2019,11,21,3
Round Robin,Paire B.,Djokovic N.,R,196.0,30.5,R,188.0,32.4,0,19.0,1.0,True,False,2019,11,21,3
Round Robin,Sugita Y.,Krajinovic F.,R,173.0,31.1,R,185.0,27.7,0,36.0,26.0,True,False,2019,11,20,2
Round Robin,Nishioka Y.,Djokovic N.,L,170.0,24.1,R,188.0,32.4,0,48.0,1.0,True,False,2019,11,20,2
Round Robin,Gojo B.,Nadal R.,R,196.0,21.7,L,185.0,33.4,0,277.0,1.0,False,True,2019,11,20,2
Round Robin,Gojo B.,Rublev A.,R,196.0,21.7,R,188.0,22.0,0,277.0,8.0,False,False,2019,11,18,0
Round Robin,Coric B.,Khachanov K.,R,188.0,23.0,R,198.0,23.4,0,12.0,8.0,False,False,2019,11,18,0
Round Robin,Agut R.,Rublev A.,R,183.0,31.5,R,188.0,22.0,0,9.0,8.0,False,False,2019,11,19,1
Round Robin,Khachanov K.,Nadal R.,R,198.0,23.4,L,185.0,33.4,0,8.0,1.0,False,False,2019,11,19,1
Round Robin,Jarry N.,Pella G.,R,198.0,24.1,L,185.0,29.5,0,38.0,20.0,False,True,2019,11,19,1
Round Robin,Garin C.,Schwartzman D.,R,185.0,23.4,R,170.0,27.2,0,18.0,9.0,False,True,2019,11,19,1
Round Robin,Pella G.,Kohlschreiber P.,L,185.0,29.5,R,178.0,36.0,0,20.0,22.0,True,False,2019,11,20,2
Round Robin,Schwartzman D.,Struff J.,R,170.0,27.2,R,193.0,29.5,0,9.0,29.0,True,False,2019,11,20,2
Round Robin,Jarry N.,Kohlschreiber P.,R,198.0,24.1,R,178.0,36.0,0,38.0,22.0,False,False,2019,11,21,3
Round Robin,Struff J.,Garin C.,R,193.0,29.5,R,185.0,23.4,0,29.0,18.0,False,False,2019,11,21,3
Round Robin,Gonzalez A.,Kyrgios N.,R,190.0,30.7,R,193.0,24.5,0,337.0,13.0,False,False,2019,11,19,1
Round Robin,Galan D.,Minaur A.,R,191.0,23.4,R,183.0,20.7,0,146.0,18.0,False,False,2019,11,19,1
Round Robin,Darcis S.,Kyrgios N.,R,178.0,35.6,R,193.0,24.5,0,38.0,13.0,False,False,2019,11,20,2
Round Robin,Goffin D.,Minaur A.,R,180.0,28.9,R,183.0,20.7,0,7.0,18.0,False,False,2019,11,20,2
Round Robin,Giraldo S.,Darcis S.,R,188.0,31.9,R,178.0,35.6,0,90.0,38.0,False,True,2019,11,18,0
Round Robin,Galan D.,Goffin D.,R,191.0,23.4,R,180.0,28.9,0,146.0,7.0,False,True,2019,11,18,0
Round Robin,Kukushkin M.,Edmund K.,R,183.0,31.8,R,188.0,24.8,0,40.0,14.0,False,True,2019,11,21,3
Round Robin,Evans D.,Bublik A.,R,175.0,29.4,R,196.0,22.4,0,28.0,47.0,True,False,2019,11,21,3
Round Robin,Griekspoor T.,Murray A.,R,188.0,23.3,R,190.0,32.5,0,172.0,1.0,False,True,2019,11,20,2
Round Robin,Evans D.,Haase R.,R,175.0,29.4,R,190.0,32.6,0,28.0,35.0,True,False,2019,11,20,2
Round Robin,Zandschulp B.,Kukushkin M.,R,188.0,24.1,R,183.0,31.8,0,200.0,40.0,False,True,2019,11,19,1
Round Robin,Bublik A.,Haase R.,R,196.0,22.4,R,190.0,32.6,0,47.0,35.0,True,False,2019,11,19,1
Round Robin,Fognini F.,Pospisil V.,R,178.0,32.4,R,193.0,29.4,0,9.0,68.0,True,False,2019,11,18,0
Round Robin,Berrettini M.,Shapovalov D.,R,196.0,23.6,L,185.0,20.5,0,8.0,11.0,True,False,2019,11,18,0
Round Robin,Opelka R.,Pospisil V.,R,211.0,22.2,R,193.0,29.4,0,33.0,68.0,True,False,2019,11,19,1
Round Robin,Fritz T.,Shapovalov D.,R,193.0,22.0,L,185.0,20.5,0,24.0,11.0,True,False,2019,11,19,1
Round Robin,Opelka R.,Fognini F.,R,211.0,22.2,R,178.0,32.4,0,33.0,9.0,True,False,2019,11,20,2
Round Robin,Berrettini M.,Fritz T.,R,196.0,23.6,R,193.0,22.0,0,8.0,24.0,False,True,2019,11,20,2
Round Robin,Busta P.,Pella G.,R,188.0,28.3,L,185.0,29.5,0,15.0,20.0,False,True,2019,11,22,4
Round Robin,Schwartzman D.,Nadal R.,R,170.0,27.2,L,185.0,33.4,0,9.0,1.0,True,False,2019,11,22,4
Round Robin,Millman J.,Pospisil V.,R,183.0,30.4,R,193.0,29.4,0,33.0,68.0,False,False,2019,11,21,3
Round Robin,Shapovalov D.,Minaur A.,L,185.0,20.5,R,183.0,20.7,0,11.0,18.0,False,False,2019,11,21,3
Round Robin,Aliassime F.,Agut R.,R,193.0,19.2,R,183.0,31.5,0,18.0,9.0,False,True,2019,11,24,6
Round Robin,Shapovalov D.,Nadal R.,L,185.0,20.5,L,185.0,33.4,0,11.0,1.0,False,True,2019,11,24,6
Round Robin,Lopez F.,Edmund K.,L,188.0,38.1,R,188.0,24.8,0,25.0,14.0,True,False,2019,11,23,5
Round Robin,Evans D.,Nadal R.,R,175.0,29.4,L,185.0,33.4,0,28.0,1.0,False,True,2019,11,23,5
Round Robin,Kohlschreiber P.,Edmund K.,R,178.0,36.0,R,188.0,24.8,0,22.0,14.0,False,True,2019,11,22,4
Round Robin,Struff J.,Evans D.,R,193.0,29.5,R,175.0,29.4,0,29.0,28.0,False,True,2019,11,22,4
Round Robin,Pospisil V.,Rublev A.,R,193.0,29.4,R,188.0,22.0,0,68.0,8.0,False,False,2019,11,23,5
Round Robin,Khachanov K.,Shapovalov D.,R,198.0,23.4,L,185.0,20.5,0,8.0,11.0,False,False,2019,11,23,5
Round Robin,Krajinovic F.,Rublev A.,R,185.0,27.7,R,188.0,22.0,0,26.0,8.0,False,False,2019,11,22,4
Round Robin,Khachanov K.,Djokovic N.,R,198.0,23.4,R,188.0,32.4,0,8.0,1.0,False,False,2019,11,22,4
Round Robin,Menezes J.,King D.,R,185.0,22.7,R,188.0,27.3,0,194.0,121.0,True,False,2019,9,13,4
Round Robin,King D.,Monteiro T.,R,188.0,27.3,L,183.0,25.2,0,121.0,74.0,False,True,2019,9,13,4
Round Robin,Cid R.,Cuevas P.,R,193.0,26.0,R,180.0,33.6,0,215.0,22.0,False,False,2019,9,14,5
Round Robin,Cuevas M.,Hernandez J.,R,188.0,27.6,R,183.0,29.4,0,400.0,261.0,False,False,2019,9,14,5
Round Robin,Hernandez J.,Cuevas P.,R,183.0,29.4,R,180.0,33.6,0,261.0,22.0,False,False,2019,9,14,5
Round Robin,Zhang Z.,Kwon S.,R,193.0,22.8,R,180.0,21.7,0,179.0,73.0,True,False,2019,9,14,5
Round Robin,Li Z.,Nam J.,R,185.0,32.9,R,183.0,26.0,0,210.0,301.0,True,False,2019,9,14,5
Round Robin,Bai Y.,Kwon S.,R,185.0,30.3,R,180.0,21.7,0,222.0,73.0,True,False,2019,9,14,5
Round Robin,Sultanov K.,Hassan B.,R,180.0,20.8,R,183.0,24.5,0,383.0,303.0,False,False,2019,9,13,4
Round Robin,Fayziev S.,Hassan B.,R,188.0,25.1,R,183.0,24.5,0,362.0,303.0,False,False,2019,9,13,4
Round Robin,Salminen P.,Thiem D.,L,188.0,22.5,R,185.0,26.0,0,418.0,3.0,False,True,2019,9,13,4
Round Robin,Ofner S.,Ruusuvuori E.,R,191.0,23.3,R,188.0,20.4,0,137.0,92.0,True,False,2019,9,13,4
Round Robin,Thiem D.,Ruusuvuori E.,R,185.0,26.0,R,188.0,20.4,0,3.0,92.0,True,False,2019,9,13,4
Round Robin,Heliovaara H.,Novak D.,R,188.0,30.2,R,183.0,26.0,0,605.0,85.0,False,True,2019,9,13,4
Round Robin,Basic M.,Forejtek J.,R,188.0,28.1,R,180.0,18.4,0,75.0,399.0,False,False,2019,9,14,5
Round Robin,Brkic T.,Vesely J.,R,185.0,29.5,L,198.0,26.1,0,545.0,46.0,False,False,2019,9,14,5
Round Robin,Vesely J.,Basic M.,L,198.0,26.1,R,188.0,28.1,0,46.0,75.0,False,False,2019,9,14,5
Round Robin,Brkic T.,Forejtek J.,R,185.0,29.5,R,180.0,18.4,0,545.0,399.0,False,False,2019,9,14,5
Round Robin,Balazs A.,Stakhovsky S.,R,180.0,30.9,R,193.0,33.6,0,76.0,96.0,True,False,2019,9,14,5
Round Robin,Marchenko I.,Fucsovics M.,R,185.0,32.0,R,188.0,27.5,0,74.0,31.0,False,True,2019,9,14,5
Round Robin,Fucsovics M.,Stakhovsky S.,R,188.0,27.5,R,193.0,33.6,0,31.0,96.0,True,False,2019,9,14,5
Round Robin,Marchenko I.,Balazs A.,R,185.0,32.0,R,180.0,30.9,0,74.0,76.0,False,True,2019,9,14,5
Round Robin,Ivashka I.,Sousa J.,R,193.0,25.5,R,185.0,30.4,0,80.0,35.0,False,False,2019,9,13,4
Round Robin,Domingues J.,Gerasimov E.,R,178.0,25.9,R,196.0,26.8,0,169.0,68.0,False,False,2019,9,13,4
Round Robin,Sousa J.,Gerasimov E.,R,185.0,30.4,R,196.0,26.8,0,35.0,68.0,False,False,2019,9,13,4
Round Robin,Sousa P.,Ivashka I.,R,180.0,31.2,R,193.0,25.5,0,99.0,80.0,False,False,2019,9,13,4
Round Robin,Klizan M.,Ehrat S.,L,190.0,30.1,R,180.0,28.3,0,34.0,286.0,False,False,2019,9,13,4
Round Robin,Laaksonen H.,Martin A.,R,185.0,27.4,R,180.0,29.9,0,93.0,93.0,False,False,2019,9,13,4
Round Robin,Laaksonen H.,Gombos N.,R,185.0,27.4,R,193.0,29.0,0,93.0,83.0,False,False,2019,9,13,4
Round Robin,Leshem E.,Ymer M.,R,183.0,22.4,R,183.0,20.9,0,278.0,67.0,False,True,2019,9,13,4
Round Robin,Sela D.,Eriksson M.,R,175.0,34.4,R,188.0,29.7,0,67.0,280.0,False,True,2019,9,13,4
Round Robin,Zeballos F.,Gonzalez W.,R,185.0,31.2,R,188.0,26.6,0,543.0,1041.0,False,False,2019,9,13,4
Round Robin,Gonzalez W.,Dellien H.,R,188.0,26.6,R,180.0,26.2,0,1041.0,73.0,False,False,2019,9,13,4
Round Robin,Alvarez N.,Arevalo M.,R,185.0,22.8,R,191.0,28.4,0,330.0,145.0,False,False,2019,4,5,4
Round Robin,Varillas J.,Arevalo M.,R,185.0,23.4,R,191.0,28.4,0,135.0,145.0,False,False,2019,4,5,4
Round Robin,Rune H.,Celikbilek A.,R,185.0,16.3,R,183.0,23.0,0,1125.0,329.0,False,True,2019,9,13,4
Round Robin,Ilkel C.,Rune H.,R,185.0,24.0,R,185.0,16.3,0,195.0,1125.0,True,False,2019,9,13,4
Round Robin,Maamoun K.,Bedene A.,R,175.0,28.4,R,181.0,30.1,0,361.0,43.0,False,False,2019,9,13,4
Round Robin,Rola B.,Safwat M.,L,193.0,28.9,R,183.0,28.9,0,133.0,131.0,False,False,2019,9,13,4
Round Robin,Safwat M.,Bedene A.,R,183.0,28.9,R,181.0,30.1,0,131.0,43.0,False,False,2019,9,13,4
Round Robin,Grigelis L.,Ouahab L.,R,183.0,27.6,R,185.0,34.2,0,287.0,371.35194805194806,False,False,2019,4,5,4
Round Robin,Ouahab L.,Berankis R.,R,185.0,34.2,R,175.0,28.7,0,371.35194805194806,62.0,False,False,2019,4,5,4
Round Robin,Durasovic V.,Metreveli A.,R,185.0,22.4,R,183.0,26.0,0,323.0,564.0,False,False,2019,9,13,4
Round Robin,Tsivadze G.,Ruud C.,L,191.0,26.6,R,183.0,20.7,0,933.0,25.0,False,False,2019,9,13,4
Round Robin,Metreveli A.,Ruud C.,R,183.0,26.0,R,183.0,20.7,0,564.0,25.0,False,False,2019,9,13,4
Round Robin,Copil M.,Lock B.,R,193.0,28.4,R,198.0,26.0,0,56.0,546.0,False,False,2019,4,5,4
